Date,Close,High,Low,Open,Volume,Target,Day,Day_Friday,Day_Monday,Day_Thursday,Day_Tuesday,Day_Wednesday,RSI,RSI_Scaled
2022-10-11,136.55995178222656,138.88869341854974,135.8131909792421,137.46393012049913,77033700,0,Tuesday,False,False,False,True,False,26.19548992539869,0.23552474509006213
2022-10-12,135.93109130859375,137.91592138284778,135.75423283314072,136.70734348798558,70433700,1,Wednesday,False,False,False,False,True,28.09113489014952,0.25626480978148847
2022-10-13,140.50015258789062,141.0896959265644,132.03024051986287,132.63945479417762,113224000,0,Thursday,False,False,True,False,False,37.425883757212354,0.3583953769399597
2022-10-14,135.97039794921875,142.00348171103434,135.78370401470698,141.79713183786654,88598000,1,Friday,True,False,False,False,False,35.32993407557393,0.3354637980866013
2022-10-17,139.93023681640625,140.41169491464842,137.82750095740744,138.61357366022068,85250900,1,Monday,False,True,False,False,False,40.661336919342205,0.39379415104398796
2022-10-18,141.2469024658203,144.14553155258784,138.1615794221166,142.95660950013638,99136600,1,Tuesday,False,False,False,True,False,41.121750781106925,0.3988314937191154
2022-10-19,141.35496520996094,142.42598143245377,139.03605931008337,139.22275323737964,61758300,0,Wednesday,False,False,False,False,True,43.0947227606835,0.4204175856570477
2022-10-20,140.89315795898438,143.34962560942563,140.16603813694184,140.52960554450746,64522000,1,Thursday,False,False,True,False,False,51.24967158801271,0.5096400768825137
2022-10-21,144.70556640625,145.27546856585172,140.16600506406664,140.3821753657461,86548600,1,Friday,True,False,False,False,False,62.593683008482195,0.6337537875697585
2022-10-24,146.84762573242188,147.6140424012265,143.45770354454174,144.62698448602487,75981900,1,Monday,False,True,False,False,False,60.31229510409456,0.6087933474013346
2022-10-25,149.6873016357422,149.83469868322362,146.75919654145045,147.47648086131204,74732300,0,Tuesday,False,False,False,True,False,59.40321629489567,0.5988472057645919
2022-10-26,146.7493896484375,149.3434189974195,145.46218795090752,148.33135548203074,88194300,0,Wednesday,False,False,False,False,True,54.11209944229951,0.5409576178653277
2022-10-27,142.2786102294922,146.45460526216635,141.6202786941001,145.49167413504986,109180200,1,Thursday,False,False,True,False,False,49.20153552072606,0.48723162207043225
2022-10-28,153.02810668945312,154.75745443354808,145.24601935139384,145.6193922207591,164762400,0,Friday,True,False,False,False,False,67.36956512746693,0.6860062430391243
2022-10-31,150.66989135742188,151.55422867895751,149.27461957607085,150.49303288896766,97943200,0,Monday,False,True,False,False,False,63.709650309825776,0.6459634758045092
2022-11-01,148.02671813964844,152.74313850206963,146.53319676946654,152.37958612806426,80379300,0,Tuesday,False,False,False,True,False,62.06322757947592,0.6279501270119628
2022-11-02,142.5045928955078,149.5202635488904,142.47511648464766,146.35633217647393,93604600,0,Wednesday,False,False,False,False,True,56.269908149260736,0.5645659902168357
2022-11-03,136.46170043945312,140.31344004952294,136.33395931941936,139.58632020230726,97918500,0,Thursday,False,False,True,False,False,46.25339816435423,0.454976341874333
2022-11-04,136.19595336914062,140.41823769444375,132.25908536615194,139.84739003185524,140814800,1,Friday,True,False,False,False,False,50.22723303884145,0.49845367750545133
2022-11-07,136.72743225097656,136.95379796987663,133.52872680415337,134.94600177423487,83374600,1,Monday,False,True,False,False,False,46.53394880391766,0.4580458187658202
2022-11-08,137.29823303222656,139.1977641014015,135.31996282295734,138.19387385559912,89908500,0,Tuesday,False,False,False,True,False,45.65666324051391,0.44844752389722387
2022-11-09,132.7413330078125,136.363259132224,132.46575346788492,136.31404528196006,74917800,1,Wednesday,False,False,False,False,True,41.37005232976773,0.40154813648607124
2022-11-10,144.55197143554688,144.55197143554688,137.29829567413785,139.01083896213112,118854000,1,Thursday,False,False,True,False,False,52.98657669637168,0.5286433844533325
2022-11-11,147.33729553222656,147.64240042758996,142.09141663457416,143.51854343102002,93979700,0,Friday,True,False,False,False,False,52.18483368975977,0.5198715932518005
2022-11-14,145.93966674804688,147.90810035945074,145.10307645601756,146.61877874685428,73374100,1,Monday,False,True,False,False,False,49.23678847815335,0.48761732120249635
2022-11-15,147.67189025878906,151.16586309626985,146.2152535189844,149.8174908111913,89868300,0,Tuesday,False,False,False,True,False,48.273747505676106,0.4770807848567795
2022-11-16,146.441650390625,147.50460662223392,144.96532479416155,146.77629560614008,64218300,1,Wednesday,False,False,False,False,True,49.728470137639036,0.4929967617701879
2022-11-17,148.34117126464844,149.0891706966127,143.84329285652703,144.11887238503795,80389400,1,Thursday,False,False,True,False,False,55.60347867096987,0.5572746509897971
2022-11-18,148.9021759033203,150.28992540848853,147.60301733738748,149.90608139833125,74829600,0,Friday,True,False,False,False,False,45.301609112477315,0.44456291168271833
2022-11-21,145.67396545410156,147.99671837716943,145.3885491071394,147.79004119922186,58724100,1,Monday,False,True,False,False,False,44.4214389526216,0.4349330567286974
2022-11-22,147.8096923828125,148.04590985414606,144.6109873377189,145.79205967642807,51804100,1,Tuesday,False,False,False,True,False,49.754886501231,0.4932857806001889
2022-11-23,148.68569946289062,149.43369912767082,146.9829928956722,147.0912573882817,58301400,0,Wednesday,False,False,False,False,True,57.79963270475709,0.5813025557821224
2022-11-25,145.7723846435547,146.5302359602774,144.79800437919693,145.96922504559743,35195900,0,Friday,True,False,False,False,False,62.75619104402228,0.6355317719669693
2022-11-28,141.94375610351562,144.3255590917021,141.11701754919451,142.84923380843264,69246000,0,Monday,False,True,False,False,False,57.174413705833196,0.5744620963474124
2022-11-29,138.9419403076172,142.52449031453185,138.1348900130404,142.0126931655547,83763800,1,Tuesday,False,False,False,True,False,52.603589232446176,0.5244531563644644
2022-11-30,145.6936492919922,146.37276146207836,138.33170993361605,139.16828541868128,111380900,1,Wednesday,False,False,False,False,True,58.61795020716212,0.5902556869082548
2022-12-01,145.96925354003906,146.7763188693085,144.29608726911914,145.8708408287867,71250400,0,Thursday,False,False,True,False,False,64.88705378164016,0.6588453311241577
2022-12-02,145.4771270751953,145.66413072697534,143.35121453595042,143.6563344518848,65447400,0,Friday,True,False,False,False,False,51.397132595674236,0.5112534332310033
2022-12-05,144.3157196044922,148.53800322701198,143.46929252401586,145.43772619787177,68826400,0,Monday,False,True,False,False,False,45.20158843701597,0.44346859533228233
2022-12-06,140.65443420410156,144.97514559227898,139.68005411221395,144.74877992089566,64727200,0,Tuesday,False,False,False,True,False,42.16975326922459,0.4102975856321617
2022-12-07,138.7155303955078,141.10717022124382,137.79036411926236,139.94580150371553,69721100,1,Wednesday,False,False,False,False,True,36.811623379774844,0.35167481470265893
2022-12-08,140.39854431152344,141.25482328488022,138.8730200272998,140.1131279990439,62128300,0,Thursday,False,False,True,False,False,41.21852911399254,0.3998903359190523
2022-12-09,139.91627502441406,143.27245818375033,138.67615214625445,140.09342685388958,76097000,1,Friday,True,False,False,False,False,37.231534156607005,0.35626901711823145
2022-12-12,142.20950317382812,142.21933993621704,138.83363144766497,140.44774653895632,70462700,1,Monday,False,True,False,False,False,40.36283690224611,0.3905282917823205
2022-12-13,143.174072265625,147.60304951034107,141.96348935709867,147.14046624112265,93886200,0,Tuesday,False,False,False,True,False,46.14922485266348,0.4538365919402676
2022-12-14,140.94970703125,144.3452522886776,138.93205940879196,143.05593056925082,82291200,0,Wednesday,False,False,False,False,True,39.461820970783116,0.380670365296068
2022-12-15,134.34564208984375,139.5619960317231,133.88305882406812,138.88288378971373,98931900,0,Thursday,False,False,True,False,False,31.267709956164623,0.29101940443998
2022-12-16,132.3870391845703,135.47748033551235,131.6193510336839,134.53264031194206,160156900,0,Friday,True,False,False,False,False,32.06755936854533,0.29977047801369405
2022-12-19,130.2808074951172,133.06614357854048,129.24739159594094,132.9775676474043,79592600,0,Monday,False,True,False,False,False,33.61908488921483,0.3167455657898559
2022-12-20,130.21192932128906,131.146932591331,127.8399624333377,129.31628812854967,77432800,1,Tuesday,False,False,False,True,False,36.637571841765016,0.3497705339828562
2022-12-21,133.31219482421875,134.6507305969255,130.65481182459862,130.88117753836192,85928000,0,Wednesday,False,False,False,False,True,28.663565630563,0.2625277180835699
2022-12-22,130.14300537109375,132.4362327068824,128.24347383297044,132.2295555538223,77852100,0,Thursday,False,False,True,False,False,25.20049982091186,0.22463865644049344
2022-12-23,129.7788848876953,130.33004413506166,127.59392142994788,128.8537182862033,63814900,0,Friday,True,False,False,False,False,25.302003111256212,0.22574919393421197
2022-12-27,127.97774505615234,129.33596942535033,126.68842309082302,129.30644411453827,69007800,0,Tuesday,False,False,False,True,False,24.80272962751428,0.22028669196571568
2022-12-28,124.05072021484376,128.9619612841453,123.883405115354,127.62342547026658,85438400,1,Wednesday,False,False,False,False,True,24.60108090141408,0.21808047313147758
2022-12-29,127.56437683105467,128.4206408882066,125.71405141675788,125.969942452078,75703700,1,Thursday,False,False,True,False,False,33.72598988822891,0.317915202845643
2022-12-30,127.8792953491211,127.8989838922634,125.41876059384748,126.38329646538531,77034200,0,Friday,True,False,False,False,False,30.96946180133132,0.2877563007785017
2023-01-03,123.09602355957033,128.8340031338152,122.2102267313656,128.22379338136977,112117500,1,Tuesday,False,False,False,True,False,27.388200687995763,0.2485740759692098
2023-01-04,124.3656768798828,126.62937927760365,123.10588015763084,124.88731075622331,89113600,0,Wednesday,False,False,False,False,True,25.333356676456646,0.2260922302003143
2023-01-05,123.04680633544922,125.75340309203496,122.79091532129203,125.12350481122068,80962700,1,Thursday,False,False,True,False,False,22.446711689891558,0.19450973196050758
2023-01-06,127.57418823242188,128.2336117453076,122.91884655664052,124.0211721745678,87754700,1,Friday,True,False,False,False,False,32.775612831016744,0.30751722114846447
2023-01-09,128.09580993652344,131.30436630158056,127.83991897613902,128.4107665197256,70790800,1,Monday,False,True,False,False,False,40.456764206312755,0.3915559411569963
2023-01-10,128.6667022705078,129.18833615231142,126.09789493911428,128.20411901412172,63896200,1,Tuesday,False,False,False,True,False,44.06779496063297,0.43106387267368507
2023-01-11,131.38314819335938,131.402821722743,128.40097153395064,129.17849644752224,69458900,0,Wednesday,False,False,False,False,True,51.72416755807011,0.5148314905162925
2023-01-12,131.30441284179688,132.14098840377943,129.36550386584642,131.76699610111268,71379600,1,Thursday,False,False,True,False,False,51.70822324454814,0.514657045353799
2023-01-13,132.63307189941406,132.7905502170586,129.58200833933589,129.94616380817476,57809700,1,Friday,True,False,False,False,False,48.875832069159046,0.48366813271386455
2023-01-17,133.79444885253906,135.12313266732727,132.01301865225,132.7019674841355,63646600,0,Tuesday,False,False,False,True,False,56.47470276828239,0.5668066279554133
2023-01-18,133.07598876953125,136.42232060237055,132.8988218980733,134.6605787592018,69672800,1,Wednesday,False,False,False,False,True,55.77383602208435,0.5591385139749414
2023-01-19,133.13502502441406,134.09955338686564,131.65869966602656,131.96380450388668,58280400,1,Thursday,False,False,True,False,False,59.61820024296817,0.6011993239478763
2023-01-20,135.69400024414062,135.84164181281548,132.10161400912494,133.14488168206822,80223600,1,Friday,True,False,False,False,False,72.88204615189008,0.7463177545208244
2023-01-23,138.8828582763672,141.0579844042408,135.72351517113088,135.94004410758745,81760300,1,Monday,False,True,False,False,False,72.53137457641746,0.7424810913819003
2023-01-24,140.2804718017578,140.90053342355856,138.0856717213938,138.0955084866108,66435100,0,Tuesday,False,False,False,True,False,73.66650097391815,0.7549003973990502
2023-01-25,139.6210174560547,140.18201330953534,136.61915274790366,138.6663258108729,65799300,1,Wednesday,False,False,False,False,True,87.42745070933633,0.9054575919344492
2023-01-26,141.68789672851562,141.9733130723702,139.66039693887691,140.91035682918778,54105100,1,Thursday,False,False,True,False,False,87.86565507377482,0.9102519426886867
2023-01-27,143.6267547607422,144.90623964304373,140.82174580665185,140.90048495518886,70555800,0,Friday,True,False,False,False,False,93.79970883059077,0.9751758398779169
2023-01-30,140.74301147460938,143.25276748002082,140.59538495227355,142.67208313488993,64015300,1,Monday,False,True,False,False,False,80.13514570483596,0.8256732017372954
2023-01-31,142.0126495361328,142.0618633846007,140.03437897857034,140.4477482733763,65874500,1,Tuesday,False,False,False,True,False,80.79270310164097,0.8328674723953847
2023-02-01,143.13467407226562,144.29605796571016,139.08955653554688,141.69772563249788,77663600,1,Wednesday,False,False,False,False,True,81.24999588023547,0.8378706676072154
2023-02-02,148.43960571289062,148.7939093931277,145.831421817907,146.5498959772077,118339000,1,Thursday,False,False,True,False,False,83.13575017963902,0.858502519504074
2023-02-03,152.06155395507812,154.89610423261004,145.49682718195612,145.6936676139042,154357300,0,Friday,True,False,False,False,False,85.44538501785375,0.8837720065909885
2023-02-06,149.33526611328125,150.6836538403975,148.4002628109197,150.1620199448286,69858300,1,Monday,False,True,False,False,False,77.22170245593303,0.7937975063509555
2023-02-07,152.2091522216797,152.77999988075524,148.2624474794368,148.2624474794368,83322600,0,Tuesday,False,False,False,True,False,78.42600400423979,0.8069736508739623
2023-02-08,149.52224731445312,152.14026818212696,148.78408455222657,151.45131927430748,64120100,0,Wednesday,False,False,False,False,True,73.93294294136926,0.7578155126997539
2023-02-09,148.4888153076172,151.89421276586904,148.04592065726197,151.35289040745275,56007100,1,Thursday,False,False,True,False,False,71.72699916911814,0.7336804993439429
2023-02-10,148.8535614013672,149.17885078358248,147.08912934244577,147.32570754066396,57450700,1,Friday,True,False,False,False,False,69.85497356814199,0.7131988517832376
2023-02-13,151.65301513671875,152.05714887131725,148.76484796074135,148.7944183549585,62199000,0,Monday,False,True,False,False,False,69.49654077662349,0.7092772739446368
2023-02-14,151.01226806640625,151.5741355635304,148.7056873791277,149.9476888936107,61707600,1,Tuesday,False,False,False,True,False,66.77213454165116,0.6794698138929183
2023-02-15,153.1118621826172,153.279432747917,150.696851620169,150.923562968411,65573800,0,Wednesday,False,False,False,False,True,70.17589579520508,0.7167100302338291
2023-02-16,151.51498413085938,154.09756497312395,151.16012443154224,151.3178281549916,68167900,0,Thursday,False,False,True,False,False,64.90620608183801,0.6590548745526368
2023-02-17,150.37155151367188,150.81512239489066,148.69583093968438,150.17441057100683,59144100,0,Friday,True,False,False,False,False,60.483820089662025,0.6106699853599267
2023-02-21,146.3596649169922,149.1394018439348,146.29067235544915,148.05510409777494,58867200,1,Tuesday,False,False,False,True,False,58.43447950641432,0.5882483520574534
2023-02-22,146.78353881835938,147.8086807909047,145.0585291708209,146.74410160351695,51011300,1,Wednesday,False,False,False,False,True,57.35113288771751,0.5763955634958763
2023-02-23,147.26654052734375,148.19311959888688,145.13739706863274,147.946689634791,48394200,0,Thursday,False,False,True,False,False,56.49439793242983,0.5670221108048507
2023-02-24,144.61495971679688,145.0881010134071,143.6390916917033,145.00924162382364,55469600,1,Friday,True,False,False,False,False,43.44143733031343,0.42421095558511857
2023-02-27,145.8076629638672,147.039812645864,145.34437348016522,145.60067024018994,44998500,0,Monday,False,True,False,False,False,38.3010413473291,0.3679703898625931
2023-02-28,145.30496215820312,146.95111245136155,144.73324285815977,144.9501024216552,50547000,0,Tuesday,False,False,False,True,False,41.77650833028218,0.40599513152028954
2023-03-01,143.23492431640625,145.12750429739225,142.9392054041828,144.73322244168676,55479000,1,Wednesday,False,False,False,False,True,31.067807402075758,0.28883229030158464
2023-03-02,143.82638549804688,144.6149643784106,141.8450789930105,142.31823534576338,52238100,1,Thursday,False,False,True,False,False,36.8185092588669,0.35175015242701235
2023-03-03,148.87322998046875,148.952089353373,145.2260704687506,145.9259229618336,70732300,1,Friday,True,False,False,False,False,50.75025477035527,0.5041760067117773
2023-03-06,151.63327026367188,154.06799923846452,151.26855877090114,151.59383305095145,87558000,0,Monday,False,True,False,False,False,54.961243307927646,0.5502480171926988
2023-03-07,149.4351348876953,151.83042689733767,148.97184535612897,151.50513754277677,56182000,1,Tuesday,False,False,False,True,False,45.95468048736094,0.45170810121718663
2023-03-08,150.68698120117188,151.278419098267,149.66183922588297,150.62784041964048,47204800,0,Wednesday,False,False,False,False,True,49.41962841844252,0.4896177549652987
2023-03-09,148.4395294189453,152.33311931510104,148.08466971716794,151.3671181983863,53833600,0,Thursday,False,False,True,False,False,41.707451556433725,0.4052395881650568
2023-03-10,146.37940979003906,148.78456882882224,145.5021196528658,148.0649974904625,68572400,1,Friday,True,False,False,False,False,41.032733659414134,0.3978575661657585
2023-03-13,148.3212432861328,150.95311305935627,145.59079552733544,145.69922529511118,84457100,1,Monday,False,True,False,False,False,46.51705197892123,0.4578609522691808
2023-03-14,150.4109649658203,151.2093955139033,147.95653254628945,149.11967456920323,73695900,1,Tuesday,False,False,False,True,False,57.362960514347336,0.5765249683928955
2023-03-15,150.8052978515625,151.06157961922946,147.7791304398882,149.03099896531148,77167900,1,Wednesday,False,False,False,False,True,57.317128693960406,0.5760235269640277
2023-03-16,153.6244354248047,154.22572509887632,149.47454848721353,149.98712698991974,76161100,0,Thursday,False,False,True,False,False,60.66118806703071,0.6126105509158283
2023-03-17,152.78656005859375,154.50171782493953,152.07684064085686,153.8511391851991,98944600,1,Friday,True,False,False,False,False,64.58993312214008,0.6555945632779746
2023-03-20,155.1522674560547,155.5662829465371,151.94867858194203,152.85555389921095,73641400,1,Monday,False,True,False,False,False,66.01351351351352,0.6711698160070171
2023-03-21,157.00543212890625,157.1237136794573,154.30455474450915,155.07342994575768,73938300,0,Tuesday,False,False,False,True,False,69.16368765569831,0.7056355607604178
2023-03-22,155.576171875,159.824622189753,155.55645326577164,157.02518131500096,75701800,1,Wednesday,False,False,False,False,True,70.64656118692787,0.7218595338876577
2023-03-23,156.66043090820312,159.24302685232914,155.4282812343858,156.56186795883147,67622100,1,Thursday,False,False,True,False,False,71.12271128688285,0.7270690451935858
2023-03-24,157.96160888671875,158.0503200650471,155.5958872192805,156.5914588714899,59196500,0,Friday,True,False,False,False,False,67.06157010352393,0.6826364998435387
2023-03-27,156.01971435546875,158.47416184588545,155.61556566491817,157.6560126824132,52390300,0,Monday,False,True,False,False,False,58.4956190539237,0.5889172738197707
2023-03-28,155.39869689941406,156.22671283698608,153.75254688783264,155.71413440722972,45992200,1,Tuesday,False,False,False,True,False,62.30168572640846,0.6305590740909475
2023-03-29,158.4741668701172,158.75016719414856,157.074446643704,157.09415020907082,51305700,1,Wednesday,False,False,False,False,True,64.939488661479,0.659419015975576
2023-03-30,160.04147338867188,160.14990317241256,158.96704237580855,159.22332411879057,49501700,1,Thursday,False,False,True,False,False,72.85441788857274,0.746015476415394
2023-03-31,162.54518127441406,162.64375926608275,159.59788883873148,160.120319104618,68749800,1,Friday,True,False,False,False,False,81.29763595671317,0.8383918929877189
2023-04-03,163.79705810546875,163.91533966892132,161.87490749491164,161.92419649331373,56976200,0,Monday,False,True,False,False,False,80.78427396957579,0.8327752500923823
2023-04-04,163.26475524902344,164.45746763773894,162.75217680448466,164.22090454094308,46278300,0,Tuesday,False,False,False,True,False,77.25744868111103,0.7941886022768551
2023-04-05,161.4214630126953,162.69304993016723,159.48946069965243,162.38747921010668,51511700,1,Wednesday,False,False,False,False,True,71.20904231742612,0.728013584488464
2023-04-06,162.30860900878906,162.60432792623257,159.68659100348637,160.1104432538072,45390100,0,Thursday,False,False,True,False,False,68.80060835738222,0.7016631459489854
2023-04-10,159.71615600585938,159.71615600585938,157.79400566862077,159.11486640899105,47716900,0,Monday,False,True,False,False,False,63.94282844111282,0.6485146547528071
2023-04-11,158.5037384033203,160.04145880285023,158.21787125365222,160.03160702009572,47644200,0,Tuesday,False,False,False,True,False,57.071584491851205,0.5733370520538807
2023-04-12,157.81373596191406,159.7457382241708,157.49829842634344,158.9177372546322,50133100,1,Wednesday,False,False,False,False,True,51.79355359465749,0.5155906363026941
2023-04-13,163.1957550048828,163.4323331532267,159.11487595150933,159.32188371142138,68445600,0,Thursday,False,False,True,False,False,64.38398464347172,0.653341301274747
2023-04-14,162.85076904296875,163.94491858408577,161.48061917083933,162.23961256067847,49386500,1,Friday,True,False,False,False,False,62.0214417788735,0.6274929526867109
2023-04-17,162.87049865722656,163.0282174547124,161.6876377578676,162.73249846964956,41516200,1,Monday,False,True,False,False,False,60.03221945653523,0.6057290673505409
2023-04-18,164.0927734375,165.01935243982652,163.2844759960185,163.72806193096773,49923000,1,Tuesday,False,False,False,True,False,66.99877523586028,0.6819494673865908
2023-04-19,165.23622131347656,165.75865162452376,163.1760554202755,163.43235220441335,47720200,0,Wednesday,False,False,False,False,True,70.26814951183812,0.7177193690533717
2023-04-20,164.27017211914062,165.47275128415967,163.19574132050678,163.71817152684758,52456400,0,Thursday,False,False,True,False,False,63.07821235590096,0.639054975396183
2023-04-21,162.66348266601562,164.07305473489896,162.14105238473394,162.69305305620966,58337300,1,Friday,True,False,False,False,False,55.90585333731099,0.5605829024069012
2023-04-24,162.96905517578125,163.23520373133107,161.54961626736943,162.643765839196,41949600,0,Monday,False,True,False,False,False,51.059671009516016,0.5075612992829605
2023-04-25,161.4313201904297,163.93504162144998,161.3918829793584,162.83104036567903,48714100,0,Tuesday,False,False,False,True,False,44.16907175861678,0.4321719321368138
2023-04-26,161.4214630126953,162.91976126426218,160.47518046288778,160.73146218660858,45498800,1,Wednesday,False,False,False,False,True,45.33666555489673,0.44494646076345323
2023-04-27,166.00506591796875,166.1529178634098,162.83104713478986,162.83104713478986,64902300,1,Thursday,False,False,True,False,False,60.18398164929846,0.6073894825412282
2023-04-28,167.25692749023438,167.424513091262,165.4826438930684,166.08393356927388,55275900,0,Friday,True,False,False,False,False,60.81897722260885,0.6143369065125507
2023-05-01,167.16818237304688,168.01590182570695,166.23175176672046,166.86261170538234,52472900,0,Monday,False,True,False,False,False,68.29616975364144,0.6961441329117463
2023-05-02,166.1331787109375,167.917343863649,165.14745908753102,167.6610471353951,48425700,0,Tuesday,False,False,False,True,False,68.89637516789328,0.7027109211823357
2023-05-03,165.05877685546875,168.4792257513459,164.77292473257992,167.07950544573387,65136000,0,Wednesday,False,False,False,False,True,67.60900604878339,0.6886259425557638
2023-05-04,163.42247009277344,164.65461977543495,161.96360907995128,162.535328337613,81235400,1,Thursday,False,False,True,False,False,50.67369409989426,0.5033383639634218
2023-05-05,171.09140014648438,171.81097141948842,168.32151475691046,168.53837432535954,113453200,0,Friday,True,False,False,False,False,67.0612014345034,0.6826324662721275
2023-05-08,171.0223846435547,171.36739258858665,169.65223472844943,170.0169462399646,55962800,0,Monday,False,True,False,False,False,66.84309222680837,0.6802461549313932
2023-05-09,169.3170928955078,171.06180609803263,169.14952233576255,170.57881302608763,45326900,1,Tuesday,False,False,False,True,False,60.58303912047097,0.6117555309952448
2023-05-10,171.08154296875,171.5448325237521,169.44524432941884,170.54926084220077,53724500,1,Wednesday,False,False,False,False,True,61.550415457841844,0.6223395001408935
2023-05-11,171.26881408691406,172.09681510347738,169.71137500858376,171.36739208260082,49514700,0,Thursday,False,False,True,False,False,64.2685376851062,0.6520782074837406
2023-05-12,170.3409423828125,171.8116866019269,168.79121464447562,171.3773676163626,45533100,0,Friday,True,False,False,False,False,66.09805946635645,0.6720948249427443
2023-05-15,169.84742736816406,170.97270170588305,169.25517137496644,170.92334452950067,37266700,0,Monday,False,True,False,False,False,64.30975383519473,0.6525291493188748
2023-05-16,169.84742736816406,170.9035986466086,169.58091066505557,169.76845889829133,42110300,1,Tuesday,False,False,False,True,False,68.7056825380891,0.7006245719176479
2023-05-17,170.45938110351562,170.6962714054677,168.21869827349877,169.49204389326178,57951600,1,Wednesday,False,False,False,False,True,69.56410010800883,0.7100164339294949
2023-05-18,172.78890991210938,172.97645812210007,170.35081330561755,170.76538642479474,65496700,1,Thursday,False,False,True,False,False,66.27277931425242,0.6740064175751309
2023-05-19,172.8975067138672,174.11161490131877,172.68034719263906,174.11161490131877,55809500,0,Friday,True,False,False,False,False,64.31555002373912,0.6525925648463653
2023-05-22,171.9499053955078,172.45332751081392,171.2095929310653,171.73274586766902,43570900,0,Monday,False,True,False,False,False,61.62885194704183,0.6231976660371588
2023-05-23,169.343994140625,171.140492823502,169.06761204505847,170.89372201948223,50747300,1,Tuesday,False,False,False,True,False,57.254228967548606,0.575335347257853
2023-05-24,169.62037658691406,170.19288666082696,168.317434571077,168.88006417332414,45143500,1,Wednesday,False,False,False,False,True,60.69160369227248,0.6129433252733028
2023-05-25,170.75552368164062,171.65375792303627,169.47231254318322,170.18301363335365,56058300,1,Thursday,False,False,True,False,False,67.60090564755191,0.6885373168644074
2023-05-26,173.16400146484375,173.49962120538788,170.87397623432938,171.08127033696854,54835000,1,Friday,True,False,False,False,False,56.655318865376664,0.5687827308690412
2023-05-30,175.00985717773438,176.67803022234617,174.28929064745816,174.6742524991613,55964400,0,Tuesday,False,False,False,True,False,61.492696425131655,0.6217080018938084
2023-05-31,174.96051025390625,177.03339115324283,174.47683402760893,175.03947872320146,99625300,1,Wednesday,False,False,False,False,True,67.98193283643772,0.6927060977773053
2023-06-01,177.76380920410156,177.79342049505456,174.64462268903534,175.40468096744894,68901800,1,Thursday,False,False,True,False,False,69.9700036572008,0.7144573846482534
2023-06-02,178.61273193359375,179.43201293417297,176.94455863641292,178.6917004102191,61996900,0,Friday,True,False,False,False,False,71.11242124915229,0.7269564629051419
2023-06-05,177.26039123535156,182.5610228518948,175.7402747725204,180.27099781019857,121946500,0,Monday,False,True,False,False,False,69.41824027295921,0.7084205958527126
2023-06-06,176.89517211914062,177.79340630920336,175.13815031318512,177.64534986625156,64848400,0,Tuesday,False,False,False,True,False,69.92173313699763,0.7139292616450968
2023-06-07,175.52316284179688,178.86937468745242,175.02962118278165,176.13514967923302,61944600,1,Wednesday,False,False,False,False,True,64.88866473736246,0.6588629564319114
2023-06-08,178.2376251220703,178.50412674833163,175.1677956906412,175.60209965770608,50214900,1,Thursday,False,False,True,False,False,68.37690030967342,0.697027397967077
2023-06-09,178.6226043701172,179.87618934318917,178.29686506682958,179.1556227362357,48900000,1,Friday,True,False,False,False,False,65.17724792319535,0.6620203166203045
2023-06-12,181.41600036621097,181.5147147030887,178.6324337942364,178.92856174317663,54274900,0,Monday,False,True,False,False,False,69.4456403461474,0.7087203773524343
2023-06-13,180.9422149658203,181.7713612206094,180.08345742062403,180.4388079672042,54929100,1,Tuesday,False,False,False,True,False,70.98111229943473,0.725519824630388
2023-06-14,181.57394409179688,182.0082630916424,179.668880824476,181.0014340521544,57462900,1,Wednesday,False,False,False,False,True,81.43081003838344,0.8398489374873074
2023-06-15,183.60736083984375,184.1107829667957,181.40616927858855,181.5838521062469,65433200,0,Thursday,False,False,True,False,False,82.96890679231024,0.8566771024503113
2023-06-16,182.5314483642578,184.57471809579368,181.8898502216663,184.31806678939995,101256200,1,Friday,True,False,False,False,False,77.83491657247053,0.8005066215508871
2023-06-20,182.62025451660156,183.69618663444365,182.02801364300083,182.02801364300083,49799100,0,Tuesday,False,False,False,True,False,75.10489997739549,0.7706377791023402
2023-06-21,181.58380126953125,183.01506865418932,180.23148727317735,182.5116466681768,49515700,1,Wednesday,False,False,False,False,True,68.2365609967948,0.6954919593791684
2023-06-22,184.5845642089844,184.63392138287657,181.2975752421376,181.36667829792555,51245300,0,Thursday,False,False,True,False,False,72.94118502891642,0.7469647871446078
2023-06-23,184.26869201660156,185.13733008755815,182.620264813178,183.15329819733583,53117000,0,Friday,True,False,False,False,False,67.59211114907626,0.6884410971235249
2023-06-26,182.8769073486328,185.6209974197008,182.83741558637175,184.4167547195407,48088700,1,Monday,False,True,False,False,False,61.20327675108696,0.6185414897703488
2023-06-27,185.63084411621097,185.9565833444032,183.27171612569057,183.48887561115208,50730800,1,Tuesday,False,False,False,True,False,70.48315766362516,0.720071752047111
2023-06-28,186.80551147460935,187.4471095844542,185.17683008088284,185.50255431027165,51216800,1,Wednesday,False,False,False,False,True,73.32725624481887,0.7511887542598671
2023-06-29,187.14111328125,187.6149240946042,186.49951518133068,186.6377062364685,46347300,1,Thursday,False,False,True,False,False,78.74938075445237,0.8105116840203717
2023-06-30,191.4645233154297,191.96793030893548,188.7895213028153,189.15475231695297,85213200,0,Friday,True,False,False,False,False,80.31673796686694,0.8276599847752678
